item_id,transaction_id,product_id,quantity,unit_price,line_total
ITEM00480,TXN00165,PROD0070,3,415.06,1245.18
ITEM00481,TXN00166,PROD0335,2,411.73,823.46
ITEM00482,TXN00166,PROD0047,2,79.01,158.02
ITEM00483,TXN00166,PROD0294,2,161.45,322.9
ITEM00484,TXN00166,PROD0428,3,261.17,783.51
ITEM00485,TXN00166,PROD0345,3,246.72,740.16
ITEM00486,TXN00167,PROD0015,3,80.79,242.37
ITEM00487,TXN00168,PROD0484,2,83.57,167.14
ITEM00488,TXN00168,PROD0333,3,125.8,377.4
ITEM00489,TXN00169,PROD0494,3,478.97,1436.91
ITEM00490,TXN00169,PROD0268,3,240.92,722.76
ITEM00491,TXN00169,PROD0134,2,52.75,105.5
ITEM00492,TXN00169,PROD0232,1,403.13,403.13
ITEM00493,TXN00169,PROD0244,2,69.17,138.34
ITEM00494,TXN00170,PROD0245,2,195.34,390.68
ITEM00495,TXN00171,PROD0122,3,467.28,1401.84
ITEM00496,TXN00171,PROD0104,1,113.56,113.56
ITEM00497,TXN00171,PROD0216,3,137.31,411.93
ITEM00498,TXN00171,PROD0149,3,311.08,933.24
ITEM00499,TXN00172,PROD0026,3,435.15,1305.45
ITEM00500,TXN00172,PROD0003,3,349.54,1048.62
ITEM00501,TXN00172,PROD0257,3,497.98,1493.94
ITEM00502,TXN00172,PROD0417,3,21.56,64.68
ITEM00503,TXN00173,PROD0127,1,317.96,317.96
ITEM00504,TXN00173,PROD0422,3,24.21,72.63
ITEM00505,TXN00174,PROD0332,2,30.69,61.38
ITEM00506,TXN00174,PROD0406,2,453.7,907.4
ITEM00507,TXN00175,PROD0271,2,473.28,946.56
ITEM00508,TXN00176,PROD0260,2,48.14,96.28
ITEM00509,TXN00176,PROD0160,3,386.96,1160.88
ITEM00510,TXN00177,PROD0414,2,349.22,698.44
ITEM00511,TXN00177,PROD0179,2,178.61,357.22
ITEM00512,TXN00178,PROD0414,2,349.22,698.44
ITEM00513,TXN00178,PROD0444,3,483.76,1451.28
ITEM00514,TXN00178,PROD0091,3,324.67,974.01
ITEM00515,TXN00178,PROD0427,2,442.62,885.24
ITEM00516,TXN00179,PROD0453,2,423.31,846.62
ITEM00517,TXN00179,PROD0116,1,76.88,76.88
ITEM00518,TXN00179,PROD0409,2,195.82,391.64
ITEM00519,TXN00179,PROD0164,3,95.45,286.35
ITEM00520,TXN00180,PROD0263,2,424.3,848.6
ITEM00521,TXN00180,PROD0144,1,146.7,146.7
ITEM00522,TXN00180,PROD0396,2,390.76,781.52
ITEM00523,TXN00181,PROD0299,1,285.89,285.89
ITEM00524,TXN00182,PROD0031,1,153.32,153.32
ITEM00525,TXN00183,PROD0472,3,259.51,778.53
ITEM00526,TXN00183,PROD0461,1,196.01,196.01
ITEM00527,TXN00183,PROD0256,3,462.54,1387.62
ITEM00528,TXN00183,PROD0257,2,497.98,995.96
ITEM00529,TXN00183,PROD0165,1,75.69,75.69
ITEM00530,TXN00184,PROD0242,1,62.38,62.38
ITEM00531,TXN00185,PROD0345,2,246.72,493.44
ITEM00532,TXN00185,PROD0492,2,299.37,598.74
ITEM00533,TXN00185,PROD0154,1,123.35,123.35
ITEM00534,TXN00185,PROD0387,3,118.09,354.27
ITEM00535,TXN00186,PROD0492,3,299.37,898.11
ITEM00536,TXN00186,PROD0450,2,126.29,252.58
ITEM00537,TXN00186,PROD0348,1,289.31,289.31
ITEM00538,TXN00186,PROD0455,3,19.64,58.92
ITEM00539,TXN00187,PROD0065,3,432.01,1296.03
ITEM00540,TXN00187,PROD0024,2,186.53,373.06
ITEM00541,TXN00188,PROD0483,2,306.44,612.88
ITEM00542,TXN00188,PROD0363,3,374.93,1124.79
ITEM00543,TXN00188,PROD0394,1,32.08,32.08
ITEM00544,TXN00189,PROD0173,3,499.89,1499.67
ITEM00545,TXN00189,PROD0417,3,21.56,64.68
ITEM00546,TXN00189,PROD0156,2,467.61,935.22
ITEM00547,TXN00189,PROD0407,1,279.7,279.7
ITEM00548,TXN00189,PROD0289,2,440.69,881.38
ITEM00549,TXN00190,PROD0369,3,317.24,951.72
ITEM00550,TXN00190,PROD0292,3,100.58,301.74
ITEM00551,TXN00190,PROD0001,3,356.82,1070.46
ITEM00552,TXN00190,PROD0356,3,149.3,447.9
ITEM00553,TXN00191,PROD0131,1,256.24,256.24
ITEM00554,TXN00191,PROD0122,1,467.28,467.28
ITEM00555,TXN00191,PROD0149,1,311.08,311.08
ITEM00556,TXN00192,PROD0447,3,194.3,582.9
ITEM00557,TXN00192,PROD0076,2,391.23,782.46
ITEM00558,TXN00193,PROD0191,1,480.95,480.95
ITEM00559,TXN00193,PROD0388,3,10.05,30.15
ITEM00560,TXN00194,PROD0451,3,27.24,81.72
ITEM00561,TXN00194,PROD0364,2,348.77,697.54
ITEM00562,TXN00194,PROD0150,3,223.76,671.28
ITEM00563,TXN00194,PROD0377,3,19.04,57.12
ITEM00564,TXN00194,PROD0479,3,394.63,1183.89
ITEM00565,TXN00195,PROD0177,3,86.06,258.18
ITEM00566,TXN00195,PROD0401,3,19.79,59.37
ITEM00567,TXN00196,PROD0003,3,349.54,1048.62
ITEM00568,TXN00196,PROD0138,2,409.98,819.96
ITEM00569,TXN00196,PROD0046,3,118.16,354.48
ITEM00570,TXN00196,PROD0221,1,201.09,201.09
ITEM00571,TXN00196,PROD0096,1,271.81,271.81
ITEM00572,TXN00197,PROD0175,1,486.89,486.89
ITEM00573,TXN00197,PROD0413,2,355.48,710.96
ITEM00574,TXN00197,PROD0192,2,129.57,259.14
ITEM00575,TXN00197,PROD0438,3,451.43,1354.29
ITEM00576,TXN00197,PROD0194,1,181.9,181.9
ITEM00577,TXN00198,PROD0291,3,339.26,1017.78
ITEM00578,TXN00198,PROD0227,1,484.79,484.79
ITEM00579,TXN00198,PROD0359,2,419.02,838.04
ITEM00580,TXN00199,PROD0234,2,33.72,67.44
ITEM00581,TXN00199,PROD0098,1,110.1,110.1
ITEM00582,TXN00200,PROD0118,2,413.51,827.02
ITEM00583,TXN00200,PROD0479,2,394.63,789.26
ITEM00584,TXN00200,PROD0347,1,470.69,470.69
ITEM00585,TXN00200,PROD0209,1,482.54,482.54
ITEM00586,TXN00201,PROD0090,3,236.79,710.37
ITEM00587,TXN00201,PROD0441,3,384.49,1153.47
ITEM00588,TXN00202,PROD0147,1,202.96,202.96
ITEM00589,TXN00202,PROD0296,3,494.84,1484.52
ITEM00590,TXN00203,PROD0144,3,146.7,440.1
ITEM00591,TXN00203,PROD0118,3,413.51,1240.53
ITEM00592,TXN00203,PROD0304,1,149.47,149.47
ITEM00593,TXN00203,PROD0035,2,285.08,570.16
ITEM00594,TXN00203,PROD0138,1,409.98,409.98
ITEM00595,TXN00204,PROD0260,1,48.14,48.14
ITEM00596,TXN00204,PROD0272,1,459.54,459.54
ITEM00597,TXN00205,PROD0113,2,248.42,496.84
ITEM00598,TXN00205,PROD0322,3,58.41,175.23
ITEM00599,TXN00205,PROD0458,3,202.75,608.25
ITEM00600,TXN00205,PROD0119,3,344.66,1033.98
ITEM00601,TXN00206,PROD0350,1,34.22,34.22
ITEM00602,TXN00206,PROD0370,3,403.95,1211.85
ITEM00603,TXN00206,PROD0201,3,35.69,107.07
ITEM00604,TXN00206,PROD0331,3,45.66,136.98
ITEM00605,TXN00207,PROD0007,2,382.33,764.66
ITEM00606,TXN00208,PROD0358,1,319.17,319.17
ITEM00607,TXN00208,PROD0382,2,160.98,321.96
ITEM00608,TXN00209,PROD0100,1,397.72,397.72
ITEM00609,TXN00209,PROD0044,1,151.62,151.62
ITEM00610,TXN00209,PROD0213,2,273.79,547.58
ITEM00611,TXN00210,PROD0407,2,279.7,559.4
ITEM00612,TXN00210,PROD0302,1,238.79,238.79
ITEM00613,TXN00210,PROD0385,3,98.3,294.9
ITEM00614,TXN00211,PROD0082,3,432.0,1296.0
ITEM00615,TXN00211,PROD0001,2,356.82,713.64
ITEM00616,TXN00211,PROD0252,1,282.96,282.96
ITEM00617,TXN00211,PROD0276,2,357.32,714.64
ITEM00618,TXN00211,PROD0137,3,241.43,724.29
ITEM00619,TXN00212,PROD0225,3,179.61,538.83
ITEM00620,TXN00212,PROD0174,1,452.59,452.59
ITEM00621,TXN00212,PROD0452,2,187.31,374.62
ITEM00622,TXN00212,PROD0308,1,88.72,88.72
ITEM00623,TXN00212,PROD0144,3,146.7,440.1
ITEM00624,TXN00213,PROD0043,1,69.18,69.18
ITEM00625,TXN00214,PROD0086,1,379.96,379.96
ITEM00626,TXN00215,PROD0349,3,46.1,138.3
ITEM00627,TXN00215,PROD0094,2,209.91,419.82
ITEM00628,TXN00216,PROD0454,1,271.38,271.38
ITEM00629,TXN00216,PROD0264,3,482.86,1448.58
ITEM00630,TXN00217,PROD0344,1,320.79,320.79
ITEM00631,TXN00217,PROD0490,1,75.43,75.43
ITEM00632,TXN00217,PROD0092,1,150.71,150.71
ITEM00633,TXN00217,PROD0259,1,441.27,441.27
ITEM00634,TXN00217,PROD0339,3,134.72,404.16
ITEM00635,TXN00218,PROD0498,3,278.55,835.65
ITEM00636,TXN00218,PROD0333,2,125.8,251.6
ITEM00637,TXN00218,PROD0070,2,415.06,830.12
ITEM00638,TXN00218,PROD0484,2,83.57,167.14
ITEM00639,TXN00218,PROD0029,3,89.3,267.9
ITEM00640,TXN00219,PROD0113,2,248.42,496.84
ITEM00641,TXN00219,PROD0276,3,357.32,1071.96
ITEM00642,TXN00219,PROD0407,2,279.7,559.4
ITEM00643,TXN00219,PROD0460,2,480.41,960.82
ITEM00644,TXN00220,PROD0276,2,357.32,714.64
ITEM00645,TXN00220,PROD0478,2,159.96,319.92
ITEM00646,TXN00220,PROD0233,3,372.06,1116.18
ITEM00647,TXN00221,PROD0483,1,306.44,306.44
ITEM00648,TXN00221,PROD0093,2,61.12,122.24
ITEM00649,TXN00221,PROD0229,3,317.29,951.87
ITEM00650,TXN00222,PROD0387,2,118.09,236.18
ITEM00651,TXN00222,PROD0329,1,498.98,498.98
ITEM00652,TXN00223,PROD0375,1,193.99,193.99
ITEM00653,TXN00223,PROD0272,3,459.54,1378.62
ITEM00654,TXN00223,PROD0238,1,38.12,38.12
ITEM00655,TXN00224,PROD0138,1,409.98,409.98
ITEM00656,TXN00225,PROD0287,2,71.86,143.72
ITEM00657,TXN00225,PROD0092,2,150.71,301.42
ITEM00658,TXN00225,PROD0128,2,29.46,58.92
ITEM00659,TXN00225,PROD0208,2,43.48,86.96
ITEM00660,TXN00225,PROD0495,3,116.85,350.55
ITEM00661,TXN00226,PROD0329,1,498.98,498.98
ITEM00662,TXN00226,PROD0157,1,227.17,227.17
ITEM00663,TXN00226,PROD0139,3,210.49,631.47
ITEM00664,TXN00226,PROD0410,3,471.18,1413.54
ITEM00665,TXN00226,PROD0407,2,279.7,559.4
ITEM00666,TXN00227,PROD0312,2,38.44,76.88
ITEM00667,TXN00228,PROD0483,3,306.44,919.32
ITEM00668,TXN00228,PROD0408,1,212.0,212.0
ITEM00669,TXN00228,PROD0358,2,319.17,638.34
ITEM00670,TXN00228,PROD0257,2,497.98,995.96
ITEM00671,TXN00229,PROD0169,2,190.78,381.56
ITEM00672,TXN00229,PROD0072,3,386.89,1160.67
ITEM00673,TXN00229,PROD0278,2,433.53,867.06
ITEM00674,TXN00229,PROD0477,1,416.97,416.97
ITEM00675,TXN00230,PROD0328,1,217.75,217.75
ITEM00676,TXN00230,PROD0384,3,383.5,1150.5
ITEM00677,TXN00230,PROD0409,1,195.82,195.82
ITEM00678,TXN00231,PROD0279,1,180.65,180.65
ITEM00679,TXN00232,PROD0223,1,41.13,41.13
ITEM00680,TXN00232,PROD0439,2,493.18,986.36
ITEM00681,TXN00232,PROD0427,2,442.62,885.24
ITEM00682,TXN00232,PROD0279,1,180.65,180.65
ITEM00683,TXN00233,PROD0147,1,202.96,202.96
ITEM00684,TXN00234,PROD0423,3,252.38,757.14
ITEM00685,TXN00234,PROD0031,2,153.32,306.64
ITEM00686,TXN00235,PROD0422,3,24.21,72.63
ITEM00687,TXN00235,PROD0486,3,307.8,923.4
ITEM00688,TXN00235,PROD0173,3,499.89,1499.67
ITEM00689,TXN00236,PROD0209,2,482.54,965.08
ITEM00690,TXN00236,PROD0144,3,146.7,440.1
ITEM00691,TXN00236,PROD0370,3,403.95,1211.85
ITEM00692,TXN00236,PROD0281,3,434.41,1303.23
ITEM00693,TXN00237,PROD0296,2,494.84,989.68
ITEM00694,TXN00237,PROD0375,3,193.99,581.97
ITEM00695,TXN00237,PROD0195,3,240.48,721.44
ITEM00696,TXN00238,PROD0042,2,196.09,392.18
ITEM00697,TXN00238,PROD0382,1,160.98,160.98
ITEM00698,TXN00239,PROD0098,2,110.1,220.2
ITEM00699,TXN00239,PROD0172,3,231.92,695.76
ITEM00700,TXN00240,PROD0030,1,480.23,480.23
ITEM00701,TXN00240,PROD0150,1,223.76,223.76
ITEM00702,TXN00240,PROD0163,3,312.32,936.96
ITEM00703,TXN00240,PROD0268,1,240.92,240.92
ITEM00704,TXN00240,PROD0195,1,240.48,240.48
ITEM00705,TXN00241,PROD0483,2,306.44,612.88
ITEM00706,TXN00241,PROD0232,3,403.13,1209.39
ITEM00707,TXN00241,PROD0416,2,487.1,974.2
ITEM00708,TXN00241,PROD0424,3,341.78,1025.34
ITEM00709,TXN00241,PROD0359,2,419.02,838.04
ITEM00710,TXN00242,PROD0443,1,455.21,455.21
ITEM00711,TXN00242,PROD0346,1,156.37,156.37
ITEM00712,TXN00243,PROD0384,1,383.5,383.5
ITEM00713,TXN00243,PROD0086,3,379.96,1139.88
ITEM00714,TXN00243,PROD0495,1,116.85,116.85
ITEM00715,TXN00243,PROD0142,1,246.07,246.07
ITEM00716,TXN00243,PROD0470,2,54.31,108.62
ITEM00717,TXN00244,PROD0055,2,163.98,327.96
ITEM00718,TXN00245,PROD0187,2,256.76,513.52
ITEM00719,TXN00246,PROD0336,1,161.93,161.93
ITEM00720,TXN00246,PROD0092,3,150.71,452.13
ITEM00721,TXN00246,PROD0295,1,260.18,260.18
ITEM00722,TXN00246,PROD0016,3,179.59,538.77
ITEM00723,TXN00247,PROD0130,1,311.92,311.92
ITEM00724,TXN00248,PROD0164,1,95.45,95.45
ITEM00725,TXN00249,PROD0232,2,403.13,806.26
ITEM00726,TXN00249,PROD0101,3,416.7,1250.1
ITEM00727,TXN00249,PROD0393,1,34.61,34.61
ITEM00728,TXN00249,PROD0335,3,411.73,1235.19
ITEM00729,TXN00249,PROD0250,3,92.61,277.83
ITEM00730,TXN00250,PROD0354,3,201.88,605.64
ITEM00731,TXN00250,PROD0062,1,351.81,351.81
ITEM00732,TXN00251,PROD0463,1,486.53,486.53
ITEM00733,TXN00252,PROD0253,3,348.19,1044.57
ITEM00734,TXN00252,PROD0166,3,320.17,960.51
ITEM00735,TXN00253,PROD0364,2,348.77,697.54
ITEM00736,TXN00253,PROD0412,1,345.42,345.42
ITEM00737,TXN00253,PROD0438,2,451.43,902.86
ITEM00738,TXN00253,PROD0039,3,329.32,987.96
ITEM00739,TXN00254,PROD0336,2,161.93,323.86
ITEM00740,TXN00254,PROD0426,3,484.71,1454.13
ITEM00741,TXN00254,PROD0479,2,394.63,789.26
ITEM00742,TXN00254,PROD0103,2,361.56,723.12
ITEM00743,TXN00255,PROD0393,1,34.61,34.61
ITEM00744,TXN00256,PROD0046,2,118.16,236.32
ITEM00745,TXN00256,PROD0324,3,201.34,604.02
ITEM00746,TXN00256,PROD0138,3,409.98,1229.94
ITEM00747,TXN00257,PROD0388,2,10.05,20.1
ITEM00748,TXN00257,PROD0312,3,38.44,115.32
ITEM00749,TXN00257,PROD0384,3,383.5,1150.5
ITEM00750,TXN00258,PROD0011,1,291.75,291.75
ITEM00751,TXN00258,PROD0274,2,252.22,504.44
ITEM00752,TXN00258,PROD0402,2,384.81,769.62
ITEM00753,TXN00258,PROD0101,2,416.7,833.4
ITEM00754,TXN00258,PROD0164,2,95.45,190.9
ITEM00755,TXN00259,PROD0237,2,282.41,564.82
ITEM00756,TXN00260,PROD0054,1,46.98,46.98
ITEM00757,TXN00261,PROD0478,3,159.96,479.88
ITEM00758,TXN00262,PROD0377,1,19.04,19.04
ITEM00759,TXN00262,PROD0170,2,336.0,672.0
ITEM00760,TXN00262,PROD0254,3,271.34,814.02
ITEM00761,TXN00262,PROD0406,1,453.7,453.7
ITEM00762,TXN00263,PROD0319,1,115.48,115.48
ITEM00763,TXN00264,PROD0058,2,115.69,231.38
ITEM00764,TXN00265,PROD0414,1,349.22,349.22
ITEM00765,TXN00265,PROD0046,1,118.16,118.16
ITEM00766,TXN00265,PROD0353,1,27.79,27.79
ITEM00767,TXN00266,PROD0272,2,459.54,919.08
ITEM00768,TXN00266,PROD0403,2,92.19,184.38
ITEM00769,TXN00267,PROD0187,3,256.76,770.28
ITEM00770,TXN00267,PROD0141,2,248.17,496.34
ITEM00771,TXN00267,PROD0323,3,419.88,1259.64
ITEM00772,TXN00268,PROD0125,3,415.61,1246.83
ITEM00773,TXN00268,PROD0068,3,341.28,1023.84
ITEM00774,TXN00268,PROD0171,1,23.59,23.59
ITEM00775,TXN00268,PROD0297,3,113.51,340.53
ITEM00776,TXN00269,PROD0410,2,471.18,942.36
ITEM00777,TXN00270,PROD0122,2,467.28,934.56
ITEM00778,TXN00270,PROD0234,3,33.72,101.16
ITEM00779,TXN00271,PROD0417,3,21.56,64.68
ITEM00780,TXN00271,PROD0155,2,116.52,233.04
ITEM00781,TXN00271,PROD0172,1,231.92,231.92
ITEM00782,TXN00272,PROD0305,1,360.07,360.07
ITEM00783,TXN00273,PROD0351,3,389.84,1169.52
ITEM00784,TXN00273,PROD0473,2,455.87,911.74
ITEM00785,TXN00273,PROD0214,2,496.25,992.5
ITEM00786,TXN00273,PROD0132,2,273.85,547.7
ITEM00787,TXN00273,PROD0407,2,279.7,559.4
ITEM00788,TXN00274,PROD0163,2,312.32,624.64
ITEM00789,TXN00274,PROD0490,3,75.43,226.29
ITEM00790,TXN00275,PROD0307,3,86.37,259.11
ITEM00791,TXN00275,PROD0193,2,142.41,284.82
ITEM00792,TXN00275,PROD0070,1,415.06,415.06
ITEM00793,TXN00275,PROD0263,3,424.3,1272.9
ITEM00794,TXN00275,PROD0223,2,41.13,82.26
ITEM00795,TXN00276,PROD0299,2,285.89,571.78
ITEM00796,TXN00276,PROD0255,1,493.27,493.27
ITEM00797,TXN00276,PROD0468,1,432.03,432.03
ITEM00798,TXN00276,PROD0478,1,159.96,159.96
ITEM00799,TXN00276,PROD0068,2,341.28,682.56
ITEM00800,TXN00277,PROD0033,1,225.04,225.04
ITEM00801,TXN00278,PROD0055,1,163.98,163.98
ITEM00802,TXN00278,PROD0180,1,172.45,172.45
ITEM00803,TXN00279,PROD0254,2,271.34,542.68
ITEM00804,TXN00279,PROD0311,2,230.76,461.52
ITEM00805,TXN00280,PROD0282,1,215.84,215.84
ITEM00806,TXN00280,PROD0351,1,389.84,389.84
ITEM00807,TXN00281,PROD0152,3,149.1,447.3
ITEM00808,TXN00282,PROD0367,3,451.73,1355.19
ITEM00809,TXN00282,PROD0337,1,102.84,102.84
ITEM00810,TXN00283,PROD0170,1,336.0,336.0
ITEM00811,TXN00284,PROD0439,2,493.18,986.36
ITEM00812,TXN00284,PROD0271,1,473.28,473.28
ITEM00813,TXN00285,PROD0107,1,315.2,315.2
ITEM00814,TXN00285,PROD0052,2,105.84,211.68
ITEM00815,TXN00286,PROD0419,2,122.77,245.54
ITEM00816,TXN00287,PROD0323,2,419.88,839.76
ITEM00817,TXN00287,PROD0380,1,34.33,34.33
ITEM00818,TXN00288,PROD0180,3,172.45,517.35
ITEM00819,TXN00288,PROD0438,2,451.43,902.86
ITEM00820,TXN00288,PROD0128,2,29.46,58.92
ITEM00821,TXN00289,PROD0311,2,230.76,461.52
ITEM00822,TXN00290,PROD0479,1,394.63,394.63
ITEM00823,TXN00290,PROD0320,2,453.42,906.84
ITEM00824,TXN00290,PROD0407,3,279.7,839.1
ITEM00825,TXN00291,PROD0094,3,209.91,629.73
ITEM00826,TXN00291,PROD0397,1,476.24,476.24
ITEM00827,TXN00292,PROD0106,3,18.42,55.26
ITEM00828,TXN00292,PROD0255,3,493.27,1479.81
ITEM00829,TXN00292,PROD0237,2,282.41,564.82
ITEM00830,TXN00292,PROD0346,2,156.37,312.74
ITEM00831,TXN00293,PROD0488,3,217.61,652.83
ITEM00832,TXN00293,PROD0209,3,482.54,1447.62
ITEM00833,TXN00293,PROD0421,1,96.5,96.5
ITEM00834,TXN00293,PROD0319,3,115.48,346.44
ITEM00835,TXN00293,PROD0206,1,447.47,447.47
ITEM00836,TXN00294,PROD0007,1,382.33,382.33
ITEM00837,TXN00294,PROD0048,3,211.71,635.13
ITEM00838,TXN00294,PROD0013,1,110.22,110.22
ITEM00839,TXN00294,PROD0191,1,480.95,480.95
ITEM00840,TXN00295,PROD0073,3,487.16,1461.48
ITEM00841,TXN00295,PROD0289,3,440.69,1322.07
ITEM00842,TXN00296,PROD0268,1,240.92,240.92
ITEM00843,TXN00296,PROD0102,1,385.02,385.02
ITEM00844,TXN00297,PROD0462,1,205.96,205.96
ITEM00845,TXN00297,PROD0290,3,200.78,602.34
ITEM00846,TXN00298,PROD0332,3,30.69,92.07
ITEM00847,TXN00298,PROD0415,2,183.81,367.62
ITEM00848,TXN00298,PROD0496,1,497.55,497.55
ITEM00849,TXN00299,PROD0017,3,43.8,131.4
ITEM00850,TXN00299,PROD0349,1,46.1,46.1
ITEM00851,TXN00300,PROD0148,1,96.64,96.64
ITEM00852,TXN00300,PROD0159,3,213.5,640.5
ITEM00853,TXN00300,PROD0121,1,64.56,64.56
ITEM00854,TXN00300,PROD0075,2,58.74,117.48
ITEM00855,TXN00301,PROD0478,3,159.96,479.88
ITEM00856,TXN00301,PROD0176,1,479.86,479.86
ITEM00857,TXN00301,PROD0437,1,485.09,485.09
ITEM00858,TXN00302,PROD0356,1,149.3,149.3
ITEM00859,TXN00302,PROD0377,1,19.04,19.04
ITEM00860,TXN00302,PROD0160,3,386.96,1160.88
ITEM00861,TXN00302,PROD0337,3,102.84,308.52
ITEM00862,TXN00302,PROD0245,1,195.34,195.34
ITEM00863,TXN00303,PROD0154,3,123.35,370.05
ITEM00864,TXN00304,PROD0375,2,193.99,387.98
ITEM00865,TXN00304,PROD0078,2,294.3,588.6
ITEM00866,TXN00305,PROD0005,3,401.83,1205.49
ITEM00867,TXN00305,PROD0362,1,243.69,243.69
ITEM00868,TXN00305,PROD0104,3,113.56,340.68
ITEM00869,TXN00305,PROD0326,3,91.28,273.84
ITEM00870,TXN00306,PROD0163,3,312.32,936.96
ITEM00871,TXN00306,PROD0421,1,96.5,96.5
ITEM00872,TXN00306,PROD0269,3,161.12,483.36
ITEM00873,TXN00306,PROD0325,3,97.18,291.54
ITEM00874,TXN00306,PROD0166,2,320.17,640.34
ITEM00875,TXN00307,PROD0176,1,479.86,479.86
ITEM00876,TXN00308,PROD0141,2,248.17,496.34
ITEM00877,TXN00308,PROD0078,1,294.3,294.3
ITEM00878,TXN00308,PROD0373,3,131.13,393.39
ITEM00879,TXN00308,PROD0395,1,84.43,84.43
ITEM00880,TXN00309,PROD0247,3,414.67,1244.01
ITEM00881,TXN00309,PROD0398,2,284.2,568.4
ITEM00882,TXN00310,PROD0004,2,375.63,751.26
ITEM00883,TXN00310,PROD0080,3,472.88,1418.64
ITEM00884,TXN00310,PROD0112,3,452.51,1357.53
ITEM00885,TXN00311,PROD0077,1,341.59,341.59
ITEM00886,TXN00312,PROD0015,3,80.79,242.37
ITEM00887,TXN00313,PROD0148,2,96.64,193.28
ITEM00888,TXN00313,PROD0029,2,89.3,178.6
ITEM00889,TXN00313,PROD0371,2,418.04,836.08
ITEM00890,TXN00313,PROD0440,1,189.15,189.15
ITEM00891,TXN00314,PROD0322,3,58.41,175.23
ITEM00892,TXN00314,PROD0305,2,360.07,720.14
ITEM00893,TXN00314,PROD0388,2,10.05,20.1
ITEM00894,TXN00315,PROD0141,3,248.17,744.51
ITEM00895,TXN00316,PROD0450,2,126.29,252.58
ITEM00896,TXN00316,PROD0500,2,280.1,560.2
ITEM00897,TXN00316,PROD0429,2,435.9,871.8
ITEM00898,TXN00317,PROD0434,1,158.58,158.58
ITEM00899,TXN00317,PROD0064,3,120.41,361.23
ITEM00900,TXN00317,PROD0033,2,225.04,450.08
ITEM00901,TXN00317,PROD0489,2,351.32,702.64
ITEM00902,TXN00318,PROD0124,2,291.49,582.98
ITEM00903,TXN00318,PROD0406,2,453.7,907.4
ITEM00904,TXN00318,PROD0375,1,193.99,193.99
ITEM00905,TXN00319,PROD0447,2,194.3,388.6
ITEM00906,TXN00319,PROD0282,1,215.84,215.84
ITEM00907,TXN00319,PROD0237,1,282.41,282.41
ITEM00908,TXN00320,PROD0046,2,118.16,236.32
ITEM00909,TXN00321,PROD0245,2,195.34,390.68
ITEM00910,TXN00321,PROD0453,2,423.31,846.62
ITEM00911,TXN00322,PROD0234,1,33.72,33.72
ITEM00912,TXN00322,PROD0183,3,40.0,120.0
ITEM00913,TXN00322,PROD0199,2,477.13,954.26
ITEM00914,TXN00323,PROD0199,1,477.13,477.13
ITEM00915,TXN00323,PROD0459,1,176.23,176.23
ITEM00916,TXN00323,PROD0145,1,273.85,273.85
ITEM00917,TXN00323,PROD0205,1,267.65,267.65
ITEM00918,TXN00323,PROD0304,2,149.47,298.94
ITEM00919,TXN00324,PROD0453,3,423.31,1269.93
ITEM00920,TXN00324,PROD0166,3,320.17,960.51
ITEM00921,TXN00324,PROD0143,3,168.69,506.07
ITEM00922,TXN00325,PROD0068,1,341.28,341.28
ITEM00923,TXN00326,PROD0151,1,109.23,109.23
ITEM00924,TXN00327,PROD0149,3,311.08,933.24
ITEM00925,TXN00327,PROD0122,2,467.28,934.56
ITEM00926,TXN00327,PROD0164,2,95.45,190.9
ITEM00927,TXN00328,PROD0450,1,126.29,126.29
ITEM00928,TXN00328,PROD0200,1,224.84,224.84
ITEM00929,TXN00329,PROD0003,3,349.54,1048.62
ITEM00930,TXN00329,PROD0138,2,409.98,819.96
ITEM00931,TXN00330,PROD0103,3,361.56,1084.68
ITEM00932,TXN00330,PROD0390,3,57.85,173.55
ITEM00933,TXN00330,PROD0257,1,497.98,497.98
ITEM00934,TXN00330,PROD0421,1,96.5,96.5
ITEM00935,TXN00330,PROD0157,1,227.17,227.17
ITEM00936,TXN00331,PROD0341,1,317.4,317.4
ITEM00937,TXN00331,PROD0091,3,324.67,974.01
ITEM00938,TXN00331,PROD0387,3,118.09,354.27
ITEM00939,TXN00331,PROD0259,2,441.27,882.54
ITEM00940,TXN00331,PROD0408,1,212.0,212.0
ITEM00941,TXN00332,PROD0278,1,433.53,433.53
ITEM00942,TXN00332,PROD0031,2,153.32,306.64
ITEM00943,TXN00332,PROD0349,3,46.1,138.3
ITEM00944,TXN00332,PROD0417,1,21.56,21.56
ITEM00945,TXN00333,PROD0500,1,280.1,280.1
ITEM00946,TXN00333,PROD0468,3,432.03,1296.09
ITEM00947,TXN00333,PROD0292,3,100.58,301.74
ITEM00948,TXN00334,PROD0074,3,436.7,1310.1
ITEM00949,TXN00334,PROD0277,1,55.77,55.77
ITEM00950,TXN00334,PROD0246,3,187.28,561.84
ITEM00951,TXN00334,PROD0005,2,401.83,803.66
ITEM00952,TXN00335,PROD0126,3,80.64,241.92
ITEM00953,TXN00335,PROD0152,1,149.1,149.1
ITEM00954,TXN00335,PROD0135,3,50.88,152.64
ITEM00955,TXN00335,PROD0140,3,125.04,375.12
ITEM00956,TXN00335,PROD0060,2,32.31,64.62
ITEM00957,TXN00336,PROD0493,3,299.81,899.43
ITEM00958,TXN00337,PROD0178,3,66.07,198.21
